amenity_id:ID(Amenity),name:string,category:string,latitude:float,longitude:float,street:string,address:string,operator:string,:LABEL
node/5006327722,Trường Trung học cơ sở Nguyễn Minh Hoàng,school,10.7623326,106.6598712,Đường Lý Thường Kiệt,"185/2, Đường Lý Thường Kiệt",,Amenity;School
node/5009516021,Giáo xứ Trung Chánh,bus_stop,10.8608604,106.610839,Nguyễn Ảnh Thủ,,,Amenity;BusStop
node/5010564426,Trường Trung học cơ sở Lý Thường Kiệt,school,10.7725315,106.6139739,Trương Phước Phan,"33, Trương Phước Phan",,Amenity;School
node/5010728121,Trường Trung học cơ sở&Trung học phổ thông Việt Anh,school,10.8109417,106.5932093,Đường số 3,"1, Đường số 3",,Amenity;School
node/5010931322,Trường Trung học cơ sở & Trung học phổ thông Bác Ái,school,10.776963,106.6485112,Gò Cẩm Đêmj,"187, Gò Cẩm Đêmj",,Amenity;School
node/5013165725,Trung Tâm Tin Học Trường ĐH Khoa Học Tự Nhiên,school,10.7635279,106.6760741,Đường Lê Hồng Phong,"357, Đường Lê Hồng Phong",,Amenity;School
node/5013192321,Trường Trung học cơ sở Hoàng Văn Thụ,school,10.7629745,106.6681518,Đường Nguyễn Tri Phương,"322, Đường Nguyễn Tri Phương",,Amenity;School
node/5013209521,Trường Trung học cơ sở&Trung học phổ thông Diên Hồng,school,10.7697961,106.6660804,Đường Thành Thái,"11, Đường Thành Thái",,Amenity;School
node/5013211423,Trường Đại Học Ngoại Ngữ Tin Học,school,10.7759696,106.6670189,Sư Vạn Hạnh,"155, Sư Vạn Hạnh",,Amenity;School
node/5013211424,Trường Quốc Tế Á Châu,school,10.7749228,106.6750119,Cao Thắng,"177, Cao Thắng",,Amenity;School
node/5013264621,Trường Trung học phổ thông Nguyễn Du,school,10.7793317,106.6625353,Đồng Nai,"70, Đồng Nai",,Amenity;School
node/5013510921,Trường Trung học phổ thông Nhân Việt,school,10.7782285,106.6370702,Đoàn Hồng Phươcs,"41, Đoàn Hồng Phươcs",,Amenity;School
node/5013561022,Trường Trung học phổ thông Thành Nhân,school,10.7986734,106.6285508,Nguyễn Cửu Đàm,"69/10, Nguyễn Cửu Đàm",,Amenity;School
node/5013608021,Trường Đại Học CNTT Gia Định,school,10.8027601,106.6284398,Tân Kỳ Tân Quý,"247, Tân Kỳ Tân Quý",,Amenity;School
node/5013685221,Trường Trung học cơ sở&Trung học phổ thông Khai Minh,school,10.7994028,106.6188883,Tân Kỳ Tân Quý,"410, Tân Kỳ Tân Quý",,Amenity;School
node/5019233922,Trường Cao Đẳng Nghề Thủ Thiêm,school,10.7820745,106.7697684,Lê Văn Thịnh,"145, Lê Văn Thịnh, 2, Hồ Chí Minh",,Amenity;School
node/5021276323,Trường Song Ngữ Horizon,school,10.8061092,106.729341,Đường số 44,"6, Đường số 44",,Amenity;School
node/5035996621,Trường Đại Học Kinh Tế - CFVG,college_university,10.7735179,106.6774205,3 Tháng 2,"91, 3 Tháng 2",,Amenity;CollegeUniversity
node/5040415528,Trung Tâm Giáo dục thường xuyên Quận 10,school,10.7663286,106.6750192,Đường Lê Hồng Phong,"469, Đường Lê Hồng Phong",,Amenity;School
node/5047255721,Trường Trung học phổ thông Quốc Văn Sài Gòn,school,10.7731711,106.6236816,Đường Hòa Bình,"300, Đường Hòa Bình",,Amenity;School
node/5049984021,Trường Trung Cấp Phương Nam,school,10.768337,106.6303588,Đường Nguyễn Văn Vịnh,"23, Đường Nguyễn Văn Vịnh",,Amenity;School
node/5052595821,Trường Trung Cấp Tây Nam Á,school,10.749066,106.6425078,Đường Minh Phụng,"80, Đường Minh Phụng",,Amenity;School
node/5057391122,Trường Trung học phổ thông Trần Nhân Tông,school,10.7603947,106.6239435,Đường Tân Hòa Đông,"200, Đường Tân Hòa Đông",,Amenity;School
node/5063374424,Trường Trung học phổ thông Tư Thục Đinh Tiên Hoàng,school,10.8112784,106.6271079,Chế Lan Viên,"85, Chế Lan Viên",,Amenity;School
node/5096427046,Cách cổng chào vip 100 ( Rửa xe Bảo Nga 42) - Gò Đậu -> Cổng chào Bình Dương,bus_stop,10.9229463,106.7131202,Đại lộ Bình Dương,,,Amenity;BusStop
node/5141434821,Trường Mầm Non Vầng Dương,school,10.8737046,106.7688245,Đường Số 4,,,Amenity;School
node/5166605224,Học viện Công nghệ Bưu chính Viễn thông - Cơ sở Thành phố Hồ Chí Minh,college_university,10.8477744,106.7859501,Man Thiện,"97, Man Thiện",HỌC VIỆN BƯU CHÍNH VIỄN THÔNG,Amenity;CollegeUniversity
node/5178493524,Trung Tâm Ngoại Ngữ,school,10.7485432,106.6894028,Hẻm 109 Dương Bá Trạc,Hẻm 109 Dương Bá Trạc,,Amenity;School
node/5179064421,Công viên Hoa hồng,park,10.766783,106.6597925,Hẻm 256 Đường Lý Thường Kiệt,"10, Ho Chi Minh City","UBND Phường 14, Quận 10",Amenity;Park
node/5182537727,Chung cư Mỹ Kim,supermarket,10.8257516,106.719974,Đường số 19,"Hem 20, Đường số 19",,Amenity;Supermarket
node/5192476721,Sở Tài nguyên và Môi trường,bus_stop,10.7771741,106.7003573,Lý Tự Trọng,,,Amenity;BusStop
node/5206029581,Đại Học Kinh Tế Tài Chính,school,10.7989905,106.7068081,Hẻm 236/1 Đường Điện Biên Phủ,,,Amenity;School
node/5207511122,Trường Tiểu Học Nguyễn Du,school,10.8480783,106.6357885,Nguyễn Văn Quá,Nguyễn Văn Quá,,Amenity;School
node/5238876221,Trường Trung học cơ sở Nguyễn An Ninh,school,10.8491656,106.6167544,Song hành QL 22,Song hành QL 22,,Amenity;School
node/5271925721,Điện lực Phú Thọ,bus_stop,10.7657679,106.6593383,Lý Thường Kiệt,,,Amenity;BusStop
node/5321247022,tập lái xe,school,10.9943959,106.6620494,Trường Thái Tuyên,Trường Thái Tuyên,,Amenity;School
node/5347976523,Bệnh Viện Hòa Hảo,hospital,10.7626193,106.6702604,Đường Nguyễn Duy Dương,,,Amenity;Hospital
node/5352258705,Co.op Food,supermarket,10.7867494,106.6795527,Hẻm 209 Lê Văn Sỹ,,,Amenity;Supermarket
node/5366253638,Co.op Xtra,supermarket,10.7705491,106.6695387,Bãi đậu xe cao tầng,,,Amenity;Supermarket
node/5382619022,LOTTE Mart Cộng Hòa,mall,10.800858,106.6529899,,,LOTTE,Amenity;Mall
node/5417547823,Trung tâm bồi dưỡng chính trị Q9,school,10.8464436,106.7913771,Duong 429,Duong 429,Quận uỷ Q9,Amenity;School
node/5417555021,Trường Mầm Non Học Viện Sài Gòn,school,10.853454,106.7679645,Tô Vĩnh Diện,Tô Vĩnh Diện,,Amenity;School
node/5423964121,Ký túc xá Trần Hưng Đạo,bus_stop,10.7674317,106.6947718,Trần Hưng Đạo,,,Amenity;BusStop
node/5436824926,Chợ Tân Kiểng 1,market,10.7515198,106.7054977,Trần Xuân Soạn,Trần Xuân Soạn,,Amenity;Market
node/5442324924,Mr Les,school,10.3626574,107.0899348,Hẻm 512 Trương Công Định,"15 / 2b, Hẻm 512 Trương Công Định",,Amenity;School
node/5552599299,Chợ Bến Đình,market,10.3721127,107.0766337,Trần Quốc Toản,,,Amenity;Market
node/5598913820,Chợ Bàu Sen,market,10.7581159,106.6784826,Hẻm 138 An Dương Vương,"Hẻm 138 An Dương Vương, Quận 5, Phường 3",,Amenity;Market
node/5599563192,Nguyễn Công Trứ,market,10.3420618,107.0768538,Nguyễn Công Trứ,,,Amenity;Market
node/5601072994,Co.op Food,supermarket,10.3618132,107.0752097,Lê Lợi,,,Amenity;Supermarket
node/5612883022,AEON Mail Bình Dương Canary,supermarket,10.9323422,106.7117045,"Số 01 Đại lộ Bình Dương, Khu phố Bình Giao,, Phường Thuận Giao, Thuận Giao, Thị xã Thuận An, Bình Dương","Số 01 Đại lộ Bình Dương, Khu phố Bình Giao,, Phường Thuận Giao, Thuận Giao, Thị xã Thuận An, Bình Dương",,Amenity;Supermarket
node/5612900521,Trường Đại Học KHXH&NV Thành phố Hồ Chí Minh - Cơ Sở 1,college_university,10.7856151,106.7030012,"10-12 Đinh Tiên Hoàng, Bến Nghé, Quận 1, Hồ Chí Minh","10-12 Đinh Tiên Hoàng, Bến Nghé, Quận 1, Hồ Chí Minh",,Amenity;CollegeUniversity
node/5648126669,Co.op Smile,supermarket,10.7103398,106.5752031,Đường Võ Trần Chí,"15, Đường Võ Trần Chí, Bình Chánh, Hồ Chí Minh",,Amenity;Supermarket
node/5688482069,WinMart,supermarket,10.8018528,106.7216474,Hẻm 326 Ung Văn Khiêm,"Hẻm 326 Ung Văn Khiêm, Quận Bình Thạnh, Ho Chi Minh City",,Amenity;Supermarket
node/5747292796,Chợ Bình An,market,10.8984228,106.8084973,,,,Amenity;Market
node/5803798754,Siêu thị Satra Mart - Phạm Hùng,supermarket,10.7338138,106.6744543,Phạm Hùng,Phạm Hùng,,Amenity;Supermarket
node/5848872190,Ông Ích Khiêm,bus_stop,10.7657729,106.645177,Ông Ích Khiêm,,,Amenity;BusStop
node/5894538758,Công Viên Dương 4,park,10.7361566,106.6705626,Đường số 4,,,Amenity;Park
node/5918028508,DOMOHAM,supermarket,11.1246378,106.6161561,DA1-2,DA1-2,KAVC,Amenity;Supermarket
node/5988862285,Trường Trung Cấp Việt Khoa,school,10.8392245,106.612554,Tân Thới Nhất 5,"135, Tân Thới Nhất 5",,Amenity;School
node/6021305938,Co.op Food,supermarket,10.6947021,106.6058071,Nguyễn Văn Linh,"Nguyễn Văn Linh, Bình Chánh, Ho Chi Minh City",Coop mart,Amenity;Supermarket
node/6024915705,Siêu Thị Hoàng Quân,supermarket,10.6941007,106.6071452,Nguyễn Văn Linh,"Nguyễn Văn Linh, Bình Chánh, Ho Chi Minh City",,Amenity;Supermarket
node/6095406886,Trung Tâm Anh Văn Hội Việt Mỹ - VUS,school,10.7592636,106.698595,Khánh Hội,"243-245, Khánh Hội",,Amenity;School
node/6128100785,Trường Trung học cơ sở Lạc Hồng,school,10.7690118,106.6682579,Hẻm 436/2 đường 3/2,"436/2, Hẻm 436/2 đường 3/2",,Amenity;School
node/6239863088,WinMart,supermarket,10.7718057,106.7714773,Trương Gia Mô,,,Amenity;Supermarket
node/6315390589,Siêu thị Satra Food,bus_stop,10.8133085,106.6970527,Nơ Trang Long,,,Amenity;BusStop
node/6315671616,Tổng Công ty Samco,bus_stop,10.7594652,106.6877808,Trần Hưng Đạo,,,Amenity;BusStop
node/6315672391,Co.op smile,supermarket,10.7634408,106.6957358,Ðề Thám,Ðề Thám,,Amenity;Supermarket
node/6315683491,Nguyễn Đình Chiểu,bus_stop,10.7666284,106.6781449,Lý Thái Tổ,,,Amenity;BusStop
node/6315685296,Nguyễn Trãi,bus_stop,10.7603133,106.6837907,Nguyễn Văn Cừ,,,Amenity;BusStop
node/6315686506,Circle K,supermarket,10.7699632,106.6923622,Nguyễn Văn Tráng,,,Amenity;Supermarket
node/6315687001,Siêu Thị CoopMart Hùng Vương,supermarket,10.7593289,106.6715532,Nguyễn Duy Dương,,,Amenity;Supermarket
node/6315688299,WinMart,supermarket,10.8160349,106.6978509,Nơ Trang Long,,,Amenity;Supermarket
node/6315688599,WinMart,supermarket,10.8094585,106.6950542,Nơ Trang Long,,,Amenity;Supermarket
node/6340130547,Phụ kiện trang trí sinh nhật Ellie Party,supermarket,10.7608529,106.7012374,"Ke Q34 Hoàng Diệu, Phường 6, Quận 4, Hồ Chí Minh, Việt Nam","Ke Q34 Hoàng Diệu, Phường 6, Quận 4, Hồ Chí Minh, Việt Nam, Ke Q34 Hoàng Diệu, Phường 6, Quận 4, Hồ Chí Minh, Việt Nam, 4, Ho Chi Minh City",https://www.facebook.com/phukientrangtriellieparty/,Amenity;Supermarket
node/6370262588,Bách Hóa Xanh,supermarket,10.7953551,106.6621933,Dương Vân Nga,"8, Dương Vân Nga",,Amenity;Supermarket
node/6389068969,Co.op Food,supermarket,10.7530815,106.7037383,Tôn Thất Thuyết,,,Amenity;Supermarket
node/6393868956,Trung tâm Văn hóa Quận 4,bus_stop,10.7600434,106.6960779,Bến Vân Đồn,,,Amenity;BusStop
node/6397830946,Trung Tâm Đào Tạo Quản Trị Nhà Hàng Khách Sạn Á Âu,school,10.7873703,106.6923927,Hai Bà Trưng,"259B, Hai Bà Trưng, District 3, Hồ Chí Minh City",,Amenity;School
node/6434916288,Mini Mart,supermarket,10.5363118,107.4037467,Quốc lộ 55,252,Sở công thương BRVT,Amenity;Supermarket
node/6440238428,Trường Tiểu Học Duy Tân,school,11.1251402,106.6117003,Đường D11,,,Amenity;School
node/6503352762,Khu dân cư Phố Đông,bus_stop,10.7677046,106.7780545,Nguyễn Thị Định,,,Amenity;BusStop
node/6512360893,Chợ Đo Đạc,market,10.7943977,106.7346479,Đường Số 7,"Đường Số 7, Quan 2, Ho Chi Minh",,Amenity;Market
node/6536295069,Trường Trung học phổ thông Chuyên Lê Hồng Phong,school,10.7638344,106.6815395,Nguyễn Văn Cừ,"235, Nguyễn Văn Cừ",,Amenity;School
node/6536295071,Parkson Hùng Vương,mall,10.7557757,106.6629025,Hùng Vương,"126, Hùng Vương, Quận 5, Ho Chi Minh City",,Amenity;Mall
node/6539155592,Công Viên Văn Hóa Láng Le Bàu Cò,park,10.7780338,106.5159583,Lê Chính Đang,"Lê Chính Đang, Bình Chánh",,Amenity;Park
node/6578134686,Khu chế xuất Tân Thuận,bus_stop,10.7516365,106.7284864,Huỳnh Tấn Phát,,,Amenity;BusStop
node/6586893185,Trường Tiểu Học Bán Trú - Nội Trú Nhật Tân,school,10.8442408,106.6564324,Đường số 9,"3, Đường số 9",,Amenity;School
node/6657302657,Công ty Sửa chữa & Mua bán Xe nâng Hoàng Gia tại Bình Dương,park,10.9230601,106.7686184,Đường Đông Thành,"692/4B, Đường Đông Thành, Thi xã Dĩ An",,Amenity;Park
node/6699586165,Cao ốc Phúc Yên,bus_stop,10.8260409,106.6309832,Phan Huy Ích,,,Amenity;BusStop
node/6699586169,Nhà máy Hóa chất Tân Bình,bus_stop,10.830955,106.6333629,Phan Huy Ích,,,Amenity;BusStop
node/6712690785,Co.op Food,supermarket,10.751507,106.6013926,Đường Trần Văn Giàu,Đường Trần Văn Giàu,,Amenity;Supermarket
node/6723955889,Circle K,market,10.7752756,106.634713,Đường Trịnh Đình Thảo,Đường Trịnh Đình Thảo,,Amenity;Market
node/6724540548,Co.op Food - Trịnh Đình Thảo,market,10.7752486,106.6347907,Đường Trịnh Đình Thảo,"31, Đường Trịnh Đình Thảo",,Amenity;Market
node/6725178924,Circle K,market,10.7697462,106.633742,Đường Hòa Bình,Đường Hòa Bình,,Amenity;Market
node/6727039411,Circle K,market,10.760328,106.6808899,Đường An Dương Vương,Đường An Dương Vương,,Amenity;Market
node/6727930988,WinMart,supermarket,10.7321198,106.6158396,Đường Bùi Tư Toàn,"53, Đường Bùi Tư Toàn",,Amenity;Supermarket
node/6733305482,Trung Tâm Tiếng Anh Yola,school,10.7440495,106.6122495,Đường số 17A,"24-26-28, Đường số 17A",,Amenity;School
node/6735971883,Satra Foods,supermarket,10.7552318,106.6275944,Bà Hom,"197, Bà Hom",,Amenity;Supermarket
node/6739140927,Công ty Bao bì nhựa Tân Tiến,bus_stop,10.768417,106.6318209,Lũy Bán Bích,,,Amenity;BusStop
node/6769791510,Co.op Food,supermarket,10.7560618,106.7045993,Đường Vĩnh Hội,Đường Vĩnh Hội,,Amenity;Supermarket
node/6770361990,Co.op Food,supermarket,10.7581725,106.7066203,Đường Tôn Đản,"167, Đường Tôn Đản",,Amenity;Supermarket
node/6770632001,Satra Foods,supermarket,10.7064325,106.6231231,Đường Phạm Thế Hiển,"3437, Đường Phạm Thế Hiển",,Amenity;Supermarket
node/6783472668,Satra Foods,supermarket,10.7634465,106.7080325,Nguyễn Tất Thành,Nguyễn Tất Thành,,Amenity;Supermarket
node/6783852977,Satra Foods,supermarket,10.753822,106.7055139,Đường Tôn Đản,Đường Tôn Đản,,Amenity;Supermarket
node/6786068685,Co.op Food - Nguyễn Khoái,supermarket,10.7555361,106.694199,Đường Nguyễn Khoái,"84, Đường Nguyễn Khoái",,Amenity;Supermarket
node/6794354485,WinMart,supermarket,10.7946042,106.7215659,,,,Amenity;Supermarket
node/6807433844,Siêu Thị Online Annam Gourmet,supermarket,10.8014325,106.7479914,,,,Amenity;Supermarket
node/6811490336,Trung Tâm Tư Vấn Du Học Quốc Tế,school,10.7785962,106.6723967,Hòa Hưng,"238-240-242, Hòa Hưng",,Amenity;School
node/6914031590,Lapen Center,mall,10.3698233,107.0850644,Đường 30 Tháng 4,,,Amenity;Mall
node/6920067323,Chợ Hải Sản Hồ Tràm,market,10.4704151,107.436613,,,,Amenity;Market
node/6965164241,Siêu Thị Vive Gourmet Food & Wine,supermarket,10.7938895,106.7124906,Ngô Tất Tố,"59, Ngô Tất Tố, Bình Thạnh, Ho Chi Minh City",,Amenity;Supermarket
node/7016156265,Co.op Mart - Chu Văn An,supermarket,10.810612,106.7031555,Chu Văn An,"241A, Chu Văn An, Biình Thạnh",,Amenity;Supermarket
node/7018424191,Trường Trung học cơ sở Châu Văn Liêm,school,10.8034054,106.6877845,Phan Đăng Lưu,"93, Phan Đăng Lưu",Châu Văn Liêm Secondary School,Amenity;School
node/7063598056,Bách Hóa Xanh,supermarket,10.3659119,107.0904578,Hẻm 590,,,Amenity;Supermarket
node/7078048746,Công ty TNHH Gureumi,supermarket,10.7967542,106.6866392,Trường Sa,"386-388, Trường Sa, Phú Nhuận, Ho Chi Minh City",Công ty TNHH Gureumi,Amenity;Supermarket
node/7094212665,Bách Hóa XANH,supermarket,10.3836257,107.1147144,Đường 2 Tháng 9,,,Amenity;Supermarket
node/7094212668,Bach Hoa Xanh,supermarket,10.3779625,107.1117301,Nguyễn Đình Thi,,,Amenity;Supermarket
node/7100657303,Chợ Phường 8,market,10.3634914,107.0915822,Hẻm 8 Đội Cấn,,,Amenity;Market
node/7211180988,WinMart,supermarket,10.8346792,106.6676863,Hẻm 1369/18 Phan Văn Trị,Hẻm 1369/18 Phan Văn Trị,,Amenity;Supermarket
node/7224252399,Bách Hóa Xanh,supermarket,10.7796852,106.6203496,Bình Long,"135B - 135C, Bình Long",,Amenity;Supermarket
node/7229244285,Bách Hóa Xanh,supermarket,10.7680411,106.6180943,Liên khu 10-11,"132, Liên khu 10-11",,Amenity;Supermarket
node/7229273985,Bách Hóa Xanh,supermarket,10.7719197,106.6218613,Đường Phan Anh,"287, Đường Phan Anh",,Amenity;Supermarket
node/7229398585,Bách Hóa Xanh,supermarket,10.7725953,106.6140784,Trương Phước Phan,"52, Trương Phước Phan",,Amenity;Supermarket
node/7229407436,Bách Hóa Xanh,supermarket,10.7755893,106.6151222,Đường Lê Văn Quới,"220B, Đường Lê Văn Quới",,Amenity;Supermarket
node/7229679985,Bách Hóa Xanh,supermarket,10.7676726,106.6134299,Đường Trương Phước Phan,"20, Đường Trương Phước Phan",,Amenity;Supermarket
node/7229709585,Bách Hóa Xanh,supermarket,10.7876284,106.6151599,Kênh Nước Đen,"81, Kênh Nước Đen",,Amenity;Supermarket
node/7230049385,Bách Hóa Xanh,supermarket,10.7857612,106.6129109,Đường số 5C,"15b, Đường số 5C",,Amenity;Supermarket
node/7243916386,Bách Hóa XXanh 175C Đường Số 8,supermarket,10.7843036,106.6157756,Đường số 8,"175C, Đường số 8",,Amenity;Supermarket
node/7249296085,THọc-Tiểu Học Lương Thế Vinh-Tổ 4- Ấp 1 Minh Long- TT Chơn Thành- Bình Phước,school,11.423812,106.6073391,Đường Nguyễn Huệ,,,Amenity;School
node/7389320401,Trường Tiểu Học - THCS - THPT Einstein Vũng Tàu,bus_stop,10.3753693,107.0901106,Đường 30 Tháng 4,,,Amenity;BusStop
node/7436469385,WinMart,supermarket,10.7808095,106.6785971,Nguyễn Phúc Nguyên,Nguyễn Phúc Nguyên,,Amenity;Supermarket
node/7499892808,Chợ 200,supermarket,10.7559254,106.7083025,Hẻm 200C Xóm Chiếu,,,Amenity;Supermarket
node/7544959285,Trường Ngoại Ngữ Pixar - Cơ Sở 2,school,10.8563981,106.6540052,"1267/4 Lê Đức Thọ, phường 13, Quận Gò Vấp","1267/4, 1267/4 Lê Đức Thọ, phường 13, Quận Gò Vấp",,Amenity;School
node/7829883985,Foodmart,supermarket,10.799293,106.6993939,Đường Bùi Hữu Nghĩa,,,Amenity;Supermarket
node/8100983490,Bách Hóa Xanh,supermarket,10.7459593,106.6830717,Âu Dương Lân,,,Amenity;Supermarket
node/8114415510,Cửa Hàng Thú Cưng Haru,supermarket,10.8127404,106.7724843,Đại Lộ 3,"137, Đại Lộ 3, 9, Hồ Chí Minh",Doanh Nghiệp,Amenity;Supermarket
node/8184344369,GIẶT SẤY D11,supermarket,10.9418375,106.7348322,D11,"DC14, D11, AN PHÚ, THUẬN AN",,Amenity;Supermarket
node/8206606020,Archiland,supermarket,10.9419004,106.7290835,D11,"101, D11, Thuận An, Thuận An",Shop Buôn Bán Cá Koi,Amenity;Supermarket
node/8269175107,Siêu Thị Sky Fresh,market,10.7921246,106.7228756,Trần Trọng Kim,,,Amenity;Market
node/860695663,Cổng Xe lửa,bus_stop,10.7912452,106.67243,Lê Văn Sỹ,,,Amenity;BusStop
node/8864635712,Tạp hóa Hữu Thiện Cô Thắm,supermarket,10.3591309,107.0982086,Nguyễn An Ninh,"612, Nguyễn An Ninh, Thành phố Vũng Tàu, Phường 8",,Amenity;Supermarket
node/8929032542,Của Hàng Tạp Hóa TA,supermarket,10.7684286,106.6645542,Thành Thái,"3/53/2, Thành Thái, 10, Ho Chi Minh City",,Amenity;Supermarket
node/8995301245,Cân Nhơn Hòa,bus_stop,10.8445521,106.7180911,Quốc lộ 13,,,Amenity;BusStop
node/8995301247,Đường Số 3 - Quốc lộ 13,bus_stop,10.8387559,106.7149185,Quốc lộ 13,,,Amenity;BusStop
node/8995301262,Ngã tư Nguyễn Xí,bus_stop,10.81255,106.7091672,Đinh Bộ Lĩnh,,,Amenity;BusStop
node/8995301276,Trường Tiểu học Hồng Hà,bus_stop,10.7973383,106.71062,Xô Viết Nghệ Tĩnh,,,Amenity;BusStop
