interaction_id,result_set_id,user_id,session_id,listing_id,rank_position,action_type,timestamp,dwell_time_seconds,source,implicit_score,is_bounce
evt_200231,rs_300118,usr_1046,sess_1046_0,45256146,2,save,2026-03-28T22:43:21Z,120,ai_recommendation,2.768,False
evt_200559,rs_300281,usr_1113,sess_1113_0,45200975,0,contact,2026-03-29T00:08:59Z,72,search_bar,4.127,False
evt_200013,rs_300007,usr_1003,sess_1003_0,44819431,0,contact,2026-03-29T07:45:35Z,24,homepage,3.096,False
evt_200014,rs_300007,usr_1003,sess_1003_0,45154879,2,contact,2026-03-29T07:50:40Z,20,search_bar,2.928,False
evt_200696,rs_300355,usr_1145,sess_1145_0,45063282,0,view,2026-03-29T08:28:46Z,99,related_items,0.886,False
evt_200698,rs_300355,usr_1145,sess_1145_0,45222510,2,view,2026-03-29T08:30:43Z,22,search_bar,0.603,False
evt_200697,rs_300355,usr_1145,sess_1145_0,44466821,1,contact,2026-03-29T08:34:01Z,66,search_bar,4.044,False
evt_200535,rs_300268,usr_1107,sess_1107_0,44620331,2,save,2026-03-29T14:15:18Z,25,search_bar,1.88,False
evt_200534,rs_300268,usr_1107,sess_1107_0,45224442,1,view,2026-03-29T14:18:51Z,66,ai_recommendation,0.809,False
evt_200533,rs_300268,usr_1107,sess_1107_0,44986315,0,contact,2026-03-29T14:19:33Z,27,search_bar,3.205,False
evt_200191,rs_300098,usr_1038,sess_1038_2,44626653,1,save,2026-03-29T16:01:58Z,26,ai_recommendation,1.902,False
evt_200192,rs_300098,usr_1038,sess_1038_2,44967290,2,contact,2026-03-29T16:06:46Z,87,ai_recommendation,4.306,False
evt_200879,rs_300439,usr_1179,sess_1179_0,45232601,0,view,2026-03-30T01:36:20Z,37,ai_recommendation,0.7,False
evt_200880,rs_300439,usr_1179,sess_1179_0,45157309,2,contact,2026-03-30T01:37:50Z,28,ai_recommendation,3.239,False
evt_200090,rs_300044,usr_1017,sess_1017_0,45181136,1,view,2026-03-30T06:27:48Z,98,search_bar,0.884,False
evt_200089,rs_300044,usr_1017,sess_1017_0,40489660,0,contact,2026-03-30T06:37:19Z,41,ai_recommendation,3.595,False
evt_200913,rs_300456,usr_1187,sess_1187_0,45201401,1,view,2026-03-30T08:45:51Z,24,homepage,0.619,False
evt_200912,rs_300456,usr_1187,sess_1187_0,44954267,0,view,2026-03-30T08:48:56Z,7,related_items,0.4,True
evt_200069,rs_300034,usr_1013,sess_1013_0,44742649,1,view,2026-03-30T08:57:06Z,63,ai_recommendation,0.8,False
evt_200070,rs_300034,usr_1013,sess_1013_0,44487580,2,share,2026-03-30T08:58:16Z,42,search_bar,2.894,False
evt_200068,rs_300034,usr_1013,sess_1013_0,45059816,0,view,2026-03-30T09:04:36Z,19,homepage,0.576,False
evt_200277,rs_300143,usr_1056,sess_1056_0,45227501,0,view,2026-03-30T17:39:40Z,30,search_bar,0.661,False
evt_200462,rs_300234,usr_1094,sess_1094_0,45160107,0,view,2026-03-30T21:16:53Z,23,ai_recommendation,0.611,False
evt_200543,rs_300272,usr_1109,sess_1109_1,44900702,0,view,2026-03-31T00:30:37Z,28,homepage,0.648,False
evt_200591,rs_300299,usr_1121,sess_1121_0,45240363,0,view,2026-03-31T02:38:09Z,30,ai_recommendation,0.661,False
evt_200592,rs_300299,usr_1121,sess_1121_0,44506594,1,save,2026-03-31T02:41:26Z,21,ai_recommendation,1.784,False
evt_200518,rs_300260,usr_1104,sess_1104_0,45245657,1,view,2026-03-31T07:29:14Z,54,homepage,0.771,False
evt_200519,rs_300260,usr_1104,sess_1104_0,45111612,2,view,2026-03-31T07:35:52Z,41,ai_recommendation,0.719,False
evt_200517,rs_300260,usr_1104,sess_1104_0,45257346,0,view,2026-03-31T07:37:49Z,56,ai_recommendation,0.778,False
evt_200153,rs_300077,usr_1029,sess_1029_0,44969367,0,save,2026-03-31T12:01:44Z,71,ai_recommendation,2.468,False
evt_200790,rs_300395,usr_1161,sess_1161_1,45224366,1,view,2026-03-31T15:25:07Z,57,related_items,0.781,False
evt_200789,rs_300395,usr_1161,sess_1161_1,45207820,0,share,2026-03-31T15:28:03Z,330,search_bar,4.0,False
evt_200791,rs_300395,usr_1161,sess_1161_1,45192385,2,contact,2026-03-31T15:29:38Z,41,ai_recommendation,3.595,False
evt_200596,rs_300302,usr_1122,sess_1122_2,44202944,1,view,2026-03-31T20:19:21Z,323,homepage,1.0,False
evt_200459,rs_300233,usr_1093,sess_1093_0,44988313,0,view,2026-04-01T00:55:45Z,31,ai_recommendation,0.667,False
evt_200461,rs_300233,usr_1093,sess_1093_0,45266104,2,contact,2026-04-01T00:58:04Z,56,homepage,3.889,False
evt_200460,rs_300233,usr_1093,sess_1093_0,45235201,1,view,2026-04-01T01:00:57Z,55,ai_recommendation,0.774,False
evt_200237,rs_300121,usr_1047,sess_1047_0,45025194,2,contact,2026-04-01T05:10:30Z,59,ai_recommendation,3.938,False
evt_200359,rs_300182,usr_1072,sess_1072_1,45190121,0,view,2026-04-01T18:10:57Z,66,homepage,0.809,False
evt_200932,rs_300466,usr_1191,sess_1191_0,44819431,1,contact,2026-04-02T03:50:11Z,32,related_items,3.363,False
evt_200931,rs_300466,usr_1191,sess_1191_0,45079321,0,save,2026-04-02T03:56:48Z,15,ai_recommendation,1.6,False
evt_200455,rs_300231,usr_1093,sess_1093_0,45235201,1,save,2026-04-02T04:57:57Z,78,homepage,2.522,False
evt_200870,rs_300434,usr_1177,sess_1177_1,43963943,0,save,2026-04-02T08:47:58Z,46,homepage,2.222,False
evt_200871,rs_300434,usr_1177,sess_1177_1,45212351,1,view,2026-04-02T08:48:42Z,42,search_bar,0.724,False
evt_200374,rs_300190,usr_1076,sess_1076_0,44256714,0,contact,2026-04-02T13:13:05Z,35,ai_recommendation,3.447,False
evt_200375,rs_300190,usr_1076,sess_1076_0,45184505,2,view,2026-04-02T13:20:58Z,29,search_bar,0.654,False
evt_200205,rs_300105,usr_1040,sess_1040_0,44779145,0,view,2026-04-02T14:46:29Z,10,homepage,0.461,False
evt_200206,rs_300105,usr_1040,sess_1040_0,44653498,2,share,2026-04-02T14:48:19Z,28,search_bar,2.591,False
evt_200094,rs_300046,usr_1018,sess_1018_0,39387596,0,view,2026-04-02T15:38:40Z,60,ai_recommendation,0.791,False
evt_200095,rs_300046,usr_1018,sess_1018_0,45154503,1,save,2026-04-02T15:39:36Z,78,search_bar,2.522,False
evt_200096,rs_300046,usr_1018,sess_1018_0,45241889,2,save,2026-04-02T15:42:26Z,13,related_items,1.523,False
evt_200058,rs_300030,usr_1011,sess_1011_0,44193699,0,view,2026-04-02T20:11:28Z,18,ai_recommendation,0.566,False
evt_200060,rs_300030,usr_1011,sess_1011_0,44755067,2,view,2026-04-02T20:12:54Z,6,homepage,0.374,True
evt_200059,rs_300030,usr_1011,sess_1011_0,44283417,1,share,2026-04-02T20:13:05Z,30,search_bar,2.642,False
evt_200233,rs_300119,usr_1046,sess_1046_0,45256231,1,view,2026-04-02T22:40:54Z,25,search_bar,0.627,False
evt_200234,rs_300119,usr_1046,sess_1046_0,45256146,2,view,2026-04-02T22:45:06Z,57,related_items,0.781,False
evt_200232,rs_300119,usr_1046,sess_1046_0,45092572,0,share,2026-04-02T22:46:20Z,116,search_bar,3.664,False
evt_200104,rs_300052,usr_1020,sess_1020_2,45138926,1,view,2026-04-02T23:03:11Z,53,search_bar,0.767,False
evt_200145,rs_300073,usr_1028,sess_1028_1,45198077,1,save,2026-04-02T23:14:59Z,23,related_items,1.834,False
evt_200144,rs_300073,usr_1028,sess_1028_1,45207820,0,save,2026-04-02T23:19:09Z,190,ai_recommendation,3.0,False
evt_200406,rs_300206,usr_1083,sess_1083_2,45025394,1,save,2026-04-03T04:12:41Z,68,related_items,2.443,False
evt_200407,rs_300206,usr_1083,sess_1083_2,45064603,2,view,2026-04-03T04:17:56Z,26,search_bar,0.634,False
evt_200635,rs_300321,usr_1131,sess_1131_0,44790683,2,view,2026-04-03T07:59:13Z,14,search_bar,0.521,False
evt_200634,rs_300321,usr_1131,sess_1131_0,44506594,0,contact,2026-04-03T08:02:05Z,325,related_items,5.0,False
evt_200209,rs_300106,usr_1041,sess_1041_0,45027406,2,view,2026-04-03T10:14:17Z,55,search_bar,0.774,False
evt_200208,rs_300106,usr_1041,sess_1041_0,45239181,1,view,2026-04-03T10:14:53Z,60,search_bar,0.791,False
evt_200207,rs_300106,usr_1041,sess_1041_0,45184555,0,view,2026-04-03T10:20:24Z,48,ai_recommendation,0.749,False
evt_200235,rs_300120,usr_1047,sess_1047_0,45063282,0,view,2026-04-03T16:58:07Z,47,ai_recommendation,0.745,False
evt_200236,rs_300120,usr_1047,sess_1047_0,44466821,1,save,2026-04-03T17:03:54Z,10,ai_recommendation,1.384,False
evt_200577,rs_300291,usr_1118,sess_1118_0,45104974,2,view,2026-04-03T22:24:03Z,32,search_bar,0.673,False
evt_200576,rs_300291,usr_1118,sess_1118_0,44585936,1,save,2026-04-03T22:26:59Z,327,homepage,3.0,False
evt_200367,rs_300187,usr_1074,sess_1074_0,45224328,0,save,2026-04-03T22:27:22Z,39,ai_recommendation,2.129,False
evt_200575,rs_300291,usr_1118,sess_1118_0,45115150,0,contact,2026-04-03T22:30:10Z,283,ai_recommendation,5.0,False
evt_200368,rs_300187,usr_1074,sess_1074_0,45000100,2,view,2026-04-03T22:32:13Z,14,ai_recommendation,0.521,False
evt_200360,rs_300183,usr_1073,sess_1073_1,45200975,0,view,2026-04-04T00:21:40Z,51,ai_recommendation,0.76,False
evt_200928,rs_300464,usr_1191,sess_1191_0,44821275,2,save,2026-04-04T02:32:28Z,122,ai_recommendation,2.777,False
evt_200927,rs_300464,usr_1191,sess_1191_0,45079321,0,contact,2026-04-04T02:33:12Z,72,search_bar,4.127,False
evt_200312,rs_300160,usr_1063,sess_1063_1,44723700,0,contact,2026-04-04T03:16:21Z,173,ai_recommendation,4.962,False
evt_200314,rs_300160,usr_1063,sess_1063_1,45192385,2,save,2026-04-04T03:22:02Z,39,homepage,2.129,False
evt_200313,rs_300160,usr_1063,sess_1063_1,45224366,1,view,2026-04-04T03:22:34Z,113,search_bar,0.911,False
evt_200720,rs_300364,usr_1148,sess_1148_1,44742356,2,save,2026-04-04T04:41:47Z,33,homepage,2.035,False
evt_200718,rs_300364,usr_1148,sess_1148_1,45263202,0,contact,2026-04-04T04:45:08Z,26,ai_recommendation,3.17,False
evt_200719,rs_300364,usr_1148,sess_1148_1,44715266,1,view,2026-04-04T04:47:52Z,56,ai_recommendation,0.778,False
evt_200781,rs_300391,usr_1159,sess_1159_1,44107433,2,view,2026-04-04T11:28:24Z,88,ai_recommendation,0.863,False
evt_200779,rs_300391,usr_1159,sess_1159_1,45254034,0,contact,2026-04-04T11:29:10Z,23,ai_recommendation,3.057,False
evt_200780,rs_300391,usr_1159,sess_1159_1,44700316,1,save,2026-04-04T11:29:43Z,149,ai_recommendation,2.892,False
evt_200492,rs_300250,usr_1100,sess_1100_0,44730914,0,view,2026-04-04T19:05:47Z,56,homepage,0.778,False
evt_200493,rs_300250,usr_1100,sess_1100_0,45016308,1,view,2026-04-04T19:12:04Z,840,ai_recommendation,1.0,False
evt_200473,rs_300240,usr_1096,sess_1096_1,45080258,1,save,2026-04-04T19:38:43Z,28,homepage,1.943,False
evt_200472,rs_300240,usr_1096,sess_1096_1,44928768,0,contact,2026-04-04T19:40:54Z,76,ai_recommendation,4.178,False
evt_200178,rs_300091,usr_1035,sess_1035_1,45183579,1,view,2026-04-04T20:53:49Z,49,search_bar,0.753,False
evt_200177,rs_300091,usr_1035,sess_1035_1,45250656,0,view,2026-04-04T20:54:52Z,36,search_bar,0.695,False
evt_200179,rs_300091,usr_1035,sess_1035_1,44870565,2,view,2026-04-04T20:56:50Z,95,related_items,0.878,False
evt_200778,rs_300390,usr_1159,sess_1159_0,45147770,2,save,2026-04-04T23:54:49Z,22,ai_recommendation,1.809,False
evt_200777,rs_300390,usr_1159,sess_1159_0,44972736,0,view,2026-04-04T23:59:40Z,34,ai_recommendation,0.684,False
evt_200656,rs_300331,usr_1135,sess_1135_0,44741333,2,view,2026-04-05T11:23:32Z,111,search_bar,0.908,False
evt_200169,rs_300086,usr_1033,sess_1033_1,44984592,2,contact,2026-04-05T15:36:01Z,91,search_bar,4.349,False
evt_200168,rs_300086,usr_1033,sess_1033_1,43537623,0,view,2026-04-05T15:37:27Z,223,ai_recommendation,1.0,False
evt_200043,rs_300021,usr_1008,sess_1008_2,45200975,0,view,2026-04-05T23:51:54Z,29,related_items,0.654,False
evt_200702,rs_300357,usr_1146,sess_1146_1,45255963,1,view,2026-04-06T00:49:25Z,145,ai_recommendation,0.959,False
evt_200825,rs_300411,usr_1167,sess_1167_1,45181136,1,view,2026-04-06T09:26:18Z,22,ai_recommendation,0.603,False
evt_200356,rs_300181,usr_1072,sess_1072_1,43161489,0,view,2026-04-06T14:47:34Z,6,ai_recommendation,0.374,True
evt_200358,rs_300181,usr_1072,sess_1072_1,44673234,2,view,2026-04-06T14:47:55Z,322,homepage,1.0,False
evt_200357,rs_300181,usr_1072,sess_1072_1,44596035,1,save,2026-04-06T14:49:30Z,26,search_bar,1.902,False
evt_200732,rs_300369,usr_1150,sess_1150_0,45051102,2,view,2026-04-07T01:31:40Z,29,search_bar,0.654,False
evt_200731,rs_300369,usr_1150,sess_1150_0,45154503,1,view,2026-04-07T01:35:42Z,173,ai_recommendation,0.992,False
evt_200730,rs_300369,usr_1150,sess_1150_0,39387596,0,view,2026-04-07T01:39:29Z,11,search_bar,0.478,False
evt_200073,rs_300036,usr_1013,sess_1013_0,45117201,1,contact,2026-04-07T04:16:41Z,91,search_bar,4.349,False
evt_200500,rs_300253,usr_1101,sess_1101_0,45249483,0,contact,2026-04-07T06:04:37Z,81,search_bar,4.238,False
evt_200440,rs_300224,usr_1090,sess_1090_0,45240363,0,view,2026-04-07T06:34:41Z,39,homepage,0.71,False
evt_200441,rs_300224,usr_1090,sess_1090_0,44506594,1,view,2026-04-07T06:37:16Z,41,search_bar,0.719,False
evt_200047,rs_300024,usr_1009,sess_1009_0,45088537,2,save,2026-04-07T19:39:23Z,84,ai_recommendation,2.564,False
evt_200626,rs_300316,usr_1129,sess_1129_1,45014857,2,view,2026-04-08T01:26:20Z,14,ai_recommendation,0.521,False
evt_200748,rs_300377,usr_1154,sess_1154_0,45075295,1,view,2026-04-08T04:36:53Z,33,homepage,0.678,False
evt_200717,rs_300363,usr_1148,sess_1148_1,44742356,2,contact,2026-04-08T15:28:03Z,187,ai_recommendation,5.0,False
evt_200715,rs_300363,usr_1148,sess_1148_1,45263202,0,save,2026-04-08T15:29:27Z,69,homepage,2.452,False
evt_200716,rs_300363,usr_1148,sess_1148_1,44715266,1,view,2026-04-08T15:29:43Z,144,ai_recommendation,0.957,False
evt_200652,rs_300329,usr_1134,sess_1134_0,45115150,0,save,2026-04-08T16:25:56Z,24,ai_recommendation,1.858,False
evt_200654,rs_300329,usr_1134,sess_1134_0,45185441,2,view,2026-04-08T16:27:30Z,18,search_bar,0.566,False
evt_200653,rs_300329,usr_1134,sess_1134_0,44585936,1,save,2026-04-08T16:30:44Z,171,ai_recommendation,2.971,False
evt_200532,rs_300267,usr_1107,sess_1107_0,44620331,2,view,2026-04-08T18:59:12Z,109,homepage,0.904,False
evt_200531,rs_300267,usr_1107,sess_1107_0,44986315,0,view,2026-04-08T19:05:39Z,42,ai_recommendation,0.724,False
evt_200544,rs_300273,usr_1110,sess_1110_0,45179743,0,view,2026-04-09T00:08:03Z,14,search_bar,0.521,False
evt_200694,rs_300354,usr_1144,sess_1144_0,45269276,0,view,2026-04-09T22:33:48Z,4,related_items,0.31,True
evt_200695,rs_300354,usr_1144,sess_1144_0,45111637,2,view,2026-04-09T22:39:39Z,72,related_items,0.825,False
evt_200895,rs_300448,usr_1183,sess_1183_0,45144378,1,save,2026-04-09T23:48:50Z,31,search_bar,2.0,False
evt_200257,rs_300132,usr_1051,sess_1051_0,45194196,2,contact,2026-04-10T02:05:17Z,351,search_bar,5.0,False
evt_200255,rs_300132,usr_1051,sess_1051_0,39130038,0,save,2026-04-10T02:08:41Z,28,ai_recommendation,1.943,False
evt_200256,rs_300132,usr_1051,sess_1051_0,44932247,1,view,2026-04-10T02:09:57Z,225,search_bar,1.0,False
evt_200289,rs_300148,usr_1058,sess_1058_1,40489660,0,save,2026-04-10T09:20:44Z,42,ai_recommendation,2.171,False
evt_200290,rs_300148,usr_1058,sess_1058_1,44804938,1,contact,2026-04-10T09:21:04Z,66,search_bar,4.044,False
evt_200291,rs_300148,usr_1058,sess_1058_1,45181136,2,share,2026-04-10T09:22:45Z,95,homepage,3.512,False
evt_200901,rs_300451,usr_1185,sess_1185_1,44950030,2,view,2026-04-10T14:01:50Z,42,homepage,0.724,False
evt_200899,rs_300451,usr_1185,sess_1185_1,44102172,0,view,2026-04-10T14:06:12Z,28,homepage,0.648,False
evt_200900,rs_300451,usr_1185,sess_1185_1,43499957,1,view,2026-04-10T14:06:43Z,30,related_items,0.661,False
evt_200329,rs_300167,usr_1066,sess_1066_0,45250288,1,save,2026-04-10T23:42:57Z,113,homepage,2.733,False
evt_200005,rs_300002,usr_1001,sess_1001_2,45082533,2,view,2026-04-11T03:16:10Z,25,related_items,0.627,False
evt_200794,rs_300397,usr_1162,sess_1162_2,44886937,1,view,2026-04-11T04:29:12Z,16,homepage,0.545,False
evt_200793,rs_300397,usr_1162,sess_1162_2,44112412,0,view,2026-04-11T04:29:38Z,68,search_bar,0.814,False
evt_200760,rs_300383,usr_1156,sess_1156_1,44843875,0,contact,2026-04-11T06:37:41Z,71,homepage,4.113,False
evt_200419,rs_300212,usr_1085,sess_1085_0,45000212,0,view,2026-04-11T17:14:51Z,109,ai_recommendation,0.904,False
evt_200420,rs_300212,usr_1085,sess_1085_0,44445558,1,save,2026-04-11T17:17:34Z,69,ai_recommendation,2.452,False
evt_200421,rs_300212,usr_1085,sess_1085_0,44756621,2,share,2026-04-11T17:21:51Z,101,ai_recommendation,3.559,False
evt_200030,rs_300015,usr_1006,sess_1006_1,44991650,1,share,2026-04-11T18:12:15Z,51,search_bar,3.04,False
evt_200029,rs_300015,usr_1006,sess_1006_1,44855737,0,view,2026-04-11T18:13:52Z,50,search_bar,0.756,False
evt_200031,rs_300015,usr_1006,sess_1006_1,43941044,2,view,2026-04-11T18:16:37Z,322,ai_recommendation,1.0,False
evt_200223,rs_300113,usr_1044,sess_1044_0,45209742,1,view,2026-04-11T19:26:47Z,32,search_bar,0.673,False
evt_200222,rs_300113,usr_1044,sess_1044_0,45032480,0,view,2026-04-11T19:28:15Z,18,ai_recommendation,0.566,False
evt_200137,rs_300068,usr_1026,sess_1026_1,45189282,2,save,2026-04-11T20:39:59Z,96,related_items,2.64,False
evt_200555,rs_300278,usr_1112,sess_1112_0,45091675,0,save,2026-04-11T22:53:07Z,133,ai_recommendation,2.826,False
evt_200219,rs_300111,usr_1043,sess_1043_0,44954094,0,view,2026-04-12T01:02:46Z,42,ai_recommendation,0.724,False
evt_200220,rs_300111,usr_1043,sess_1043_0,45125647,2,view,2026-04-12T01:08:52Z,7,homepage,0.4,True
evt_200221,rs_300112,usr_1043,sess_1043_0,44954094,0,view,2026-04-12T04:39:30Z,8,related_items,0.423,True
evt_200887,rs_300442,usr_1181,sess_1181_0,44986524,1,view,2026-04-12T09:23:38Z,66,ai_recommendation,0.809,False
evt_200886,rs_300442,usr_1181,sess_1181_0,43830855,0,view,2026-04-12T09:24:18Z,60,ai_recommendation,0.791,False
evt_200869,rs_300433,usr_1177,sess_1177_1,45120025,1,contact,2026-04-12T14:28:43Z,54,related_items,3.854,False
evt_200868,rs_300433,usr_1177,sess_1177_1,44139929,0,view,2026-04-12T14:31:12Z,201,ai_recommendation,1.0,False
evt_200670,rs_300340,usr_1138,sess_1138_0,45240363,1,view,2026-04-12T20:34:53Z,14,ai_recommendation,0.521,False
evt_200775,rs_300389,usr_1159,sess_1159_1,43238060,1,view,2026-04-13T03:36:31Z,9,ai_recommendation,0.443,True
evt_200774,rs_300389,usr_1159,sess_1159_1,44107433,0,view,2026-04-13T03:37:26Z,45,homepage,0.736,False
evt_200776,rs_300389,usr_1159,sess_1159_1,44700316,2,share,2026-04-13T03:38:26Z,25,ai_recommendation,2.507,False
evt_200122,rs_300060,usr_1023,sess_1023_0,45224513,2,save,2026-04-13T04:45:28Z,36,homepage,2.084,False
evt_200121,rs_300060,usr_1023,sess_1023_0,45160107,1,view,2026-04-13T04:52:33Z,33,related_items,0.678,False
evt_200071,rs_300035,usr_1013,sess_1013_0,45162192,0,view,2026-04-13T14:07:57Z,302,homepage,1.0,False
evt_200072,rs_300035,usr_1013,sess_1013_0,44742649,1,view,2026-04-13T14:16:48Z,24,ai_recommendation,0.619,False
evt_200302,rs_300155,usr_1061,sess_1061_0,44489969,2,view,2026-04-13T15:02:15Z,36,ai_recommendation,0.695,False
evt_200300,rs_300155,usr_1061,sess_1061_0,44900702,0,view,2026-04-13T15:05:23Z,15,ai_recommendation,0.533,False
evt_200301,rs_300155,usr_1061,sess_1061_0,44317266,1,view,2026-04-13T15:09:34Z,16,homepage,0.545,False
evt_200845,rs_300421,usr_1171,sess_1171_1,45162235,2,view,2026-04-14T00:50:58Z,44,homepage,0.732,False
evt_200843,rs_300421,usr_1171,sess_1171_1,44843875,0,view,2026-04-14T00:54:23Z,75,search_bar,0.833,False
evt_200844,rs_300421,usr_1171,sess_1171_1,45017137,1,view,2026-04-14T00:54:38Z,42,ai_recommendation,0.724,False
evt_200681,rs_300346,usr_1141,sess_1141_0,44823146,0,view,2026-04-14T06:54:04Z,357,homepage,1.0,False
evt_200682,rs_300346,usr_1141,sess_1141_0,45071993,2,view,2026-04-14T06:58:43Z,76,related_items,0.836,False
evt_200254,rs_300131,usr_1051,sess_1051_0,44456711,0,save,2026-04-14T12:17:58Z,63,ai_recommendation,2.4,False
evt_200281,rs_300145,usr_1057,sess_1057_0,45040159,0,view,2026-04-14T12:34:03Z,166,homepage,0.985,False
evt_200282,rs_300145,usr_1057,sess_1057_0,42091112,2,contact,2026-04-14T12:37:05Z,75,ai_recommendation,4.165,False
evt_200578,rs_300292,usr_1118,sess_1118_1,45233559,2,save,2026-04-14T14:10:17Z,42,homepage,2.171,False
evt_200890,rs_300444,usr_1182,sess_1182_0,44687019,0,view,2026-04-14T18:36:50Z,99,ai_recommendation,0.886,False
evt_200925,rs_300463,usr_1190,sess_1190_0,45255963,0,view,2026-04-14T19:03:44Z,30,homepage,0.661,False
evt_200926,rs_300463,usr_1190,sess_1190_0,45255223,1,view,2026-04-14T19:04:49Z,161,related_items,0.979,False
evt_200091,rs_300045,usr_1017,sess_1017_0,40489660,0,share,2026-04-14T19:52:58Z,76,search_bar,3.342,False
evt_200092,rs_300045,usr_1017,sess_1017_0,45181136,1,view,2026-04-14T19:55:24Z,98,ai_recommendation,0.884,False
evt_200093,rs_300045,usr_1017,sess_1017_0,45065540,2,view,2026-04-14T20:00:04Z,78,search_bar,0.841,False
evt_200057,rs_300029,usr_1011,sess_1011_0,44900791,2,view,2026-04-14T20:41:00Z,36,ai_recommendation,0.695,False
evt_200056,rs_300029,usr_1011,sess_1011_0,44607260,1,view,2026-04-14T20:43:08Z,33,search_bar,0.678,False
evt_200055,rs_300029,usr_1011,sess_1011_0,45012434,0,view,2026-04-14T20:45:01Z,83,ai_recommendation,0.852,False
evt_200889,rs_300443,usr_1181,sess_1181_0,44986524,1,view,2026-04-15T03:01:55Z,23,ai_recommendation,0.611,False
evt_200888,rs_300443,usr_1181,sess_1181_0,43830855,0,save,2026-04-15T03:08:45Z,71,ai_recommendation,2.468,False
evt_200273,rs_300141,usr_1055,sess_1055_1,45163698,1,view,2026-04-15T06:31:09Z,9,homepage,0.443,True
evt_200274,rs_300141,usr_1055,sess_1055_1,45102649,2,view,2026-04-15T06:31:20Z,5,ai_recommendation,0.345,True
evt_200088,rs_300043,usr_1016,sess_1016_0,44955264,2,view,2026-04-15T18:49:31Z,239,related_items,1.0,False
evt_200087,rs_300043,usr_1016,sess_1016_0,44995869,1,view,2026-04-15T18:51:16Z,18,homepage,0.566,False
evt_200086,rs_300043,usr_1016,sess_1016_0,43830855,0,share,2026-04-15T18:55:36Z,146,search_bar,3.84,False
evt_200432,rs_300218,usr_1087,sess_1087_0,45243957,0,view,2026-04-15T20:22:45Z,40,homepage,0.714,False
evt_200325,rs_300165,usr_1065,sess_1065_1,45210079,0,save,2026-04-16T02:55:39Z,87,search_bar,2.584,False
evt_200424,rs_300213,usr_1085,sess_1085_0,44454285,2,view,2026-04-16T17:52:07Z,53,search_bar,0.767,False
evt_200422,rs_300213,usr_1085,sess_1085_0,44756621,0,view,2026-04-16T17:53:17Z,182,search_bar,1.0,False
evt_200423,rs_300213,usr_1085,sess_1085_0,45181110,1,view,2026-04-16T17:54:39Z,71,ai_recommendation,0.823,False
evt_200364,rs_300185,usr_1073,sess_1073_1,44582359,2,share,2026-04-16T18:24:44Z,324,ai_recommendation,4.0,False
evt_200362,rs_300185,usr_1073,sess_1073_1,45200975,0,view,2026-04-16T18:29:39Z,226,homepage,1.0,False
evt_200363,rs_300185,usr_1073,sess_1073_1,45203517,1,view,2026-04-16T18:29:46Z,59,ai_recommendation,0.788,False
evt_200787,rs_300394,usr_1160,sess_1160_0,44893598,1,share,2026-04-17T05:50:05Z,39,ai_recommendation,2.838,False
evt_200786,rs_300394,usr_1160,sess_1160_0,45048496,0,save,2026-04-17T05:51:41Z,147,search_bar,2.884,False
evt_200788,rs_300394,usr_1160,sess_1160_0,44732236,2,save,2026-04-17T05:57:44Z,31,related_items,2.0,False
evt_200836,rs_300417,usr_1169,sess_1169_0,44880023,1,save,2026-04-18T01:36:05Z,13,search_bar,1.523,False
evt_200835,rs_300417,usr_1169,sess_1169_0,44880200,0,view,2026-04-18T01:37:02Z,41,homepage,0.719,False
evt_200344,rs_300176,usr_1070,sess_1070_1,45088511,0,share,2026-04-18T10:08:54Z,16,ai_recommendation,2.18,False
evt_200346,rs_300176,usr_1070,sess_1070_1,45223953,2,view,2026-04-18T10:10:29Z,38,related_items,0.705,False
evt_200345,rs_300176,usr_1070,sess_1070_1,45223899,1,view,2026-04-18T10:14:20Z,102,search_bar,0.892,False
evt_200738,rs_300373,usr_1152,sess_1152_2,45088684,1,view,2026-04-18T11:13:30Z,500,ai_recommendation,1.0,False
evt_200739,rs_300373,usr_1152,sess_1152_2,44979444,2,share,2026-04-18T11:15:15Z,53,ai_recommendation,3.069,False
evt_200737,rs_300373,usr_1152,sess_1152_2,44506594,0,contact,2026-04-18T11:16:59Z,27,ai_recommendation,3.205,False
evt_200340,rs_300174,usr_1069,sess_1069_0,44945779,0,save,2026-04-18T16:15:16Z,116,related_items,2.748,False
evt_200439,rs_300223,usr_1089,sess_1089_0,43955966,0,view,2026-04-18T18:43:37Z,37,search_bar,0.7,False
evt_200339,rs_300173,usr_1068,sess_1068_0,45040159,0,view,2026-04-19T00:37:32Z,47,homepage,0.745,False
evt_200735,rs_300371,usr_1151,sess_1151_1,45240205,2,view,2026-04-19T02:14:10Z,5,search_bar,0.345,True
evt_200734,rs_300371,usr_1151,sess_1151_1,45245632,0,contact,2026-04-19T02:14:52Z,62,search_bar,3.985,False
evt_200956,rs_300479,usr_1196,sess_1196_1,45255223,0,view,2026-04-19T04:45:01Z,35,homepage,0.689,False
evt_200958,rs_300479,usr_1196,sess_1196_1,45240090,2,view,2026-04-19T04:45:11Z,167,search_bar,0.986,False
evt_200957,rs_300479,usr_1196,sess_1196_1,45228388,1,save,2026-04-19T04:47:17Z,38,search_bar,2.114,False
evt_200663,rs_300336,usr_1137,sess_1137_0,45261537,1,view,2026-04-19T13:37:20Z,79,ai_recommendation,0.843,False
